##LongTitle: Ботаніка. Агульная (БНТ)
##HTMLDescription_BEGIN
<div>
пробковая ткань	коркавая тканка
проводящий пучок	праводная вязка
продольный разрез	уздоўжны разрэз
продолговатый	даўгаваты
прозенхима	прозэнхіма, тканка валакністая
прозенхимная клетка	прозэнхімная каморка
проращивание	прарошчваньне
проростание(прорастание) семян	прарастаньне насеньня
простейшие (организмы)	найпрасьцейшыя (організмы)
простой лист	просты ліст
протоплазма	протоплязма
пучок	вязка
пыльник (anthera)	пыльнік
пыльниковый мешок	пылковы мяшочак
пыльца	пылок
пыльцевая трубочка	пылковая трубачка
радиальный разрез	прамянёвы разрэз
разветвление (ramificatio)	галінаваньне
развилина	разьвіліна
раздельнолепестный (венчик)	вольнапялёсткавы (вяночак)
раздельный	падзельны
раздражимость	раздражлівасьць
раздражитель	раздражнік
размножение бесполое	размнажэньне бязродавае
размножение половое	размнажэньне родавае
разновидность (varietas)	адмена
разноспоровые	рознароднікавыя
разрез поперечный	разрэз папярочны
разрез продольный	разрэз уздоўжны
разрез радиальный	разрэз прамянёвы
разрез тангентальный	разрэз тангентальны
расположение листьев	лісталад
распускаться	распукацца
растение	расьліна
растения гидрофильные	расьліны-вадалюбы
растения двудомные (dioecae)	расьліны рознапнёвыя
растения однодомные (monoecae)	расьліны аднапнёвыя
растения одноклеточные	расьліны аднакаморкавыя
растительная область	расьлінная краіна
растительное масло	алей
растительное сообщество	расьліннае згуртаваньне
раструб (ochrea)	розьверць
реснички (ciliae)	расьнічкі
ржавчина хлебная	іржа збажавая
род (genus)	род
розетка (листьев)	акружак
рост верхушечный	рост верхавінны
рост интеркалярный	рост устаўкавы
ростовая ветка	роставая галіна
ростовое движение	роставы рух
росток	парастак
рубчик	рубчык
рыльце (stigma)	лычок
саванны	саваны
самоопыление	самазапылкаваньне
самопроизвольное движение	самавольны рух
сапрофиты	расьліны-гнілаеды
сахаристые вещества	цукраватая матэрыя
свернутый	згорнуты
свободнолепестный (венчик)	вольнапялёсткавы
сегмент	адцінак ліста
селекция	сэлекцыя
селитра	салетра
семейство	сям'я
семенник	насеньнік
семенные растения	насенныя расьліны
семя	семя, насеньне
семявход	ваконца
семядоля	лісьцень
семязачаток (ovulum, gemmula)	семязавязь
семянка (achaenium)	семячка
семяножка (funiculus)	семяножка
семяносец (placenta)	семяложак
семяпочка (семязачаток, яичко)	семязавязь
сердцевидный (лист)	сэрцаваты (ліст)
сердцевина	асяродкавіна
сердцевинная трубка	асяродкавая трубка
сердцевинный луч	асяродкавы прамень
сережка (amentum)	каткі
сетчатый сосуд	сеткаватая судзінка
